2016-08-21,1,1000,6,맑음,1,9,혜성여왕,한,암,2세,53.5, ,임기원,박재우,서상주,1.4,1.0
2016-08-21,1,1000,6,맑음,2,11,스마트파크,한,암,2세,52, ,문세영,정호익,♠김태성,4.2,1.3
2016-08-21,1,1000,6,맑음,3,3,거친오름,한,수,2세,54, ,이상혁,안병기,김영식,8.1,1.6
2016-08-21,1,1000,6,맑음,4,1,메니스카이,한,수,2세,54, ,김혜선,정지은,(주)자성실업,17.1,3.9
2016-08-21,1,1000,6,맑음,5,2,룰오브섬,한,수,2세,54, ,최범현,정호익,김근영,68.9,7.0
2016-08-21,1,1000,6,맑음,6,4,리얼걸치,한,암,2세,52, ,김동수,김동철,청호컴넷(주),98.4,7.2
2016-08-21,1,1000,6,맑음,7,8,골드스탁,한,암,2세,52, ,장추열,배대선,이수홍,169.2,12.7
2016-08-21,1,1000,6,맑음,8,5,라온빅토리아,한,암,2세,52, ,박태종,이신영,♠라온산업개발(주),38.9,4.1
2016-08-21,1,1000,6,맑음,9,7,오픈게이트,한,암,2세,52, ,이준철,김대근,이종욱,19.3,2.8
2016-08-21,1,1000,6,맑음,10,6,딕시헤일로,한,암,2세,52, ,송재철,최용구,♠지대섭,158.7,22.9
2016-08-21,1,1000,6,맑음,11,10,트루시에로,한,수,2세,54, ,조인권,서인석,♠지대섭,97.4,7.4
2016-08-21,2,1300,6,맑음,1,7,베스트드래곤,한,거,3세,56, ,송재철,박천서,베스트샤인조합,14.2,2.5
2016-08-21,2,1300,6,맑음,2,10,천지공사,한,암,3세,55, ,김혜선,구자흥,♠이관형,3.1,1.3
2016-08-21,2,1300,6,맑음,3,3,이백점,한,수,2세,54, ,이상혁,안병기,박재범,2.7,1.4
2016-08-21,2,1300,6,맑음,4,1,힘찬출발,한,거,3세,56, ,문정균,홍대유,김종식,4.0,1.6
2016-08-21,2,1300,6,맑음,5,5,영웅건마,한,수,2세,54, ,임기원,김점오,문창완,91.2,20.2
2016-08-21,2,1300,6,맑음,6,11,상비군,한,거,3세,56, ,이동국,하재흥,지성한,30.0,4.9
2016-08-21,2,1300,6,맑음,7,6,융탑,한,암,3세,53, ,조재로,배휴준,강홍수,113.6,18.5
2016-08-21,2,1300,6,맑음,8,9,별중의별,한,거,3세,56, ,김옥성,지용철,최성룡,25.7,4.9
2016-08-21,2,1300,6,맑음,9,8,온니고,한,수,3세,54, ,정정희,유재길,지원철,17.8,4.1
2016-08-21,2,1300,6,맑음,10,2,속보다리,한,거,3세,53, ,하정훈,박희철,신영식,48.2,9.3
2016-08-21,2,1300,6,맑음,11,12,질주의창,한,수,3세,56, ,박현우,손영표,김채형,36.3,5.8
2016-08-21,2,1300,6,맑음, ,4,메니스타,한,암,3세,54, ,윤영민,손영표,로열패밀리,22.0,4.4
2016-08-21,3,1000,6,맑음,1,8,헬캣,한,암,4세,57,35,문세영,홍대유,현대영,2.3,1.2
2016-08-21,3,1000,6,맑음,2,2,드림미스,한,암,3세,55.5,32,이찬호,신삼영,드림커뮤니티,6.6,1.7
2016-08-21,3,1000,6,맑음,3,1,실버그레이캣,한,암,4세,55.5,32,임기원,김동균,박준배,3.0,1.3
2016-08-21,3,1000,6,맑음,4,5,속도신화,한,암,3세,54,29,이상혁,안해양,김지훈,11.5,2.3
2016-08-21,3,1000,6,맑음,5,11,파티타임,한,암,4세,52,21,윤영민,최상식,♠오상철,59.2,8.7
